"subID"	"mode"	"trial"	"choice"	"reaction_time"	"reward"	"condition"	"reward_prob_1"	"reward_prob_2"	"payoff_1"	"payoff_2"
"04"	"main"	163	1	1.44253100000788	1	0	1	0.366436766884944	1	1
"04"	"main"	164	1	0.481600499944761	1	0	1	0.324464777928894	1	1
"04"	"main"	165	1	0.540280100074597	0	0	1	0.320116306620486	1	0
"04"	"main"	166	1	0.856296699959785	1	0	1	0.38969753607428	1	1
"04"	"main"	167	1	0.615625099977478	1	1	0.5	0.5	1	1
"04"	"main"	168	0	0.505561699974351	0	0	0.50351658969195	0.524536755874787	0	0
"04"	"main"	169	1	1.11583439994138	0	0	0.67385711399424	0.517666871825377	1	0
"04"	"main"	170	0	0.806221800041385	0	0	0.628463278214603	0.559855969252727	0	0
"04"	"main"	171	1	0.424457099987194	0	0	0.684814796729482	0.554699720379085	0	0
"04"	"main"	172	1	0.34070000005886	1	0	0.527911762897882	0.648399136382813	0	1
"04"	"main"	173	1	0.827022999990731	0	0	0.665497670476772	0.567180720941672	1	0
"04"	"main"	174	1	0.331949800020084	0	0	0.663773888550375	0.541324753942782	0	0
"04"	"main"	175	0	0.470632400014438	1	0	0.640010967603257	0.510985021725165	1	0
"04"	"main"	176	0	0.482657400076278	1	1	0.509400184169286	0.561823077201915	1	1
"04"	"main"	177	0	0.716445700032637	1	0	0.599474691753887	0.605336780056135	1	1
"04"	"main"	178	0	0.587369599961676	1	1	0.535581308647342	0.57808575644893	1	1
"04"	"main"	179	1	0.997120599960908	0	0	0.640498270868215	0.551108355150418	1	0
"04"	"main"	180	0	0.514648300013505	1	0	0.610573840156063	0.4987428744541	1	0
"04"	"main"	181	0	0.44862020004075	1	0	0.754775722092426	0.426050138987263	1	1
"04"	"main"	182	0	0.826656099990942	1	0	0.808613709814397	0.450898107723797	1	1
"04"	"main"	183	0	0.823210700065829	1	0	0.793473204329693	0.423510411823786	1	1
"04"	"main"	184	0	0.726265300065279	1	0	0.882547017984216	0.417061449893614	1	1
"04"	"main"	185	0	0.554052900057286	1	0	0.844624205423092	0.48621186437157	1	0
"04"	"main"	186	1	0.606367400032468	0	0	0.815359071721132	0.49751038133828	1	0
"04"	"main"	187	0	0.586735000018962	1	1	0.742126453580042	0.530060973197108	1	0
"04"	"main"	188	1	1.31596470007207	0	0	0.781218211589577	0.482477249276747	1	0
"04"	"main"	189	0	0.481536000035703	0	0	0.5	0.5	0	0
"04"	"main"	190	0	0.593992399983108	1	0	0.426256785365754	0.518372018615903	1	1
"04"	"main"	191	0	0.726595300016925	1	1	0.390615288043338	0.558885252951831	1	1
"04"	"main"	192	0	0.628910999977961	1	0	0.417720220579349	0.513015887539214	1	1
"04"	"main"	193	0	0.461473400006071	1	0	0.421362100805762	0.512372966648582	1	0
"04"	"main"	194	0	0.71999270003289	0	0	0.396394887839748	0.489860576931913	0	1
"04"	"main"	195	1	0.333720099995844	0	0	0.531174701960184	0.441806898997427	1	0
"04"	"main"	196	0	1.56993130000774	0	0	0.529470078245538	0.412456963479004	0	0
"04"	"main"	197	0	0.510272999992594	0	0	0.43199073072734	0.440798510346862	0	1
"04"	"main"	198	1	0.491951799951494	0	0	0.532744303534784	0.319535739981654	0	0
"04"	"main"	199	0	0.923806500039063	0	0	0.64360565536582	0.392998621823113	0	1
"04"	"main"	200	1	1.33687350002583	1	0	0.578161391422245	0.442473847633005	1	1
"05"	"practice"	1	1	3.33545100002084	1	0	0.604881337828525	0.589525917668432	1	1
"05"	"practice"	2	0	1.99108499998692	0	0	0.645066269995826	0.532447233773351	0	0
"05"	"practice"	3	1	1.80571739992592	1	0	0.654473030423628	0.482017439868693	0	1
"05"	"practice"	4	0	2.10854909999762	1	0	0.629507027346635	0.425239754151142	1	0
"05"	"practice"	5	1	1.42615810001735	1	1	0.567942102341643	0.440449976972787	0	1
"05"	"practice"	6	0	2.59227729996201	1	0	0.505726561250371	0.476793700416252	1	0
"05"	"practice"	7	0	1.51074019994121	1	0	0.529910496170263	0.587505271668409	1	1
"05"	"practice"	8	1	1.84463320008945	1	1	0.403093949864824	0.691271920703381	1	1
"05"	"practice"	9	0	1.45882589998655	0	0	0.409857653071742	0.703002110217567	0	0
"05"	"practice"	10	1	1.75984269997571	0	0	0.4852593686873	0.613353842112282	0	0
"05"	"practice"	11	1	2.2516856000293	0	0	0.59824003013271	0.461101717539086	1	0
"05"	"practice"	12	0	1.13954310002737	1	0	0.57	0.57	1	0
"05"	"practice"	13	0	1.97970749996603	0	0	0.579271345360071	0.574325757250551	0	1
"05"	"practice"	14	1	1.4232887000544	1	1	0.520958560184316	0.543036659813899	1	1
"05"	"practice"	15	1	1.30640030000359	1	0	0.571306215105765	0.607148172349547	1	1
"05"	"main"	1	1	1.63444269995671	1	0	0.555576435403334	0.507331683071509	0	1
"05"	"main"	2	1	2.41957039991394	0	0	0.617351606142968	0.472209838262183	0	0
"05"	"main"	3	1	1.88202029990498	0	0	0.699814965848408	0.487189152330699	1	0
"05"	"main"	4	0	1.98649779998232	1	0	0.647251259999374	0.490570523148508	1	0
"05"	"main"	5	1	2.42142489994876	0	0	0.570538538035546	0.38222945411427	1	0
"05"	"main"	6	1	1.72504309995566	1	0	0.533687942383755	0.399934441997411	0	1
"05"	"main"	7	0	1.0587702000048	0	0	0.67666269149968	0.349401476995449	0	0
"05"	"main"	8	1	1.81471639999654	0	0	0.57461080493042	0.327510490836703	0	0
"05"	"main"	9	0	1.52844020002522	1	1	0.582284452413071	0.347729048417966	1	0
"05"	"main"	10	0	3.08214969991241	0	0	0.527791598529542	0.350367798239185	0	1
"05"	"main"	11	1	2.27073350001592	0	0	0.622098546707874	0.374150404794546	1	0
"05"	"main"	12	0	1.23803649994079	1	0	0.707187656210176	0.315027381896704	1	1
"05"	"main"	13	1	2.35619069996756	0	0	0.658319424029582	0.310095470511548	1	0
"05"	"main"	14	0	0.742853799951263	0	0	0.71509836871154	0.26558924336044	0	0
"05"	"main"	15	0	2.92058479995467	0	0	0.793784173387864	0.19788014979461	0	0
"05"	"main"	16	1	2.55895610002335	1	0	0.762025637902687	0.264268040786613	1	1
"05"	"main"	17	1	1.16144389996771	0	0	0.817794370837621	0.228816438657858	1	0
"05"	"main"	18	1	1.00456949998625	0	0	0.943505627675994	0.134531368694185	1	0
"05"	"main"	19	0	0.468559100059792	1	1	0.88042539427006	0.126117376695722	1	0
"05"	"main"	20	0	0.540192999993451	0	0	0.88141419902209	0.167715162454051	0	0
"05"	"main"	21	0	1.95062099990901	1	0	0.926475070515252	0.196257369156	1	0
"05"	"main"	22	0	0.632073800079525	1	0	0.762212792355211	0.240827910004588	1	1
"05"	"main"	23	1	1.30795269994996	0	0	0.832741819082016	0.242376315383812	1	0
"05"	"main"	24	0	0.803845299989916	1	0	0.87572801016491	0.210653147288722	1	1
"05"	"main"	25	0	1.22397379996255	0	0	0.901392550517004	0.287858765558841	0	0
"05"	"main"	26	0	1.09342329995707	0	0	0.5	0.5	0	1
"05"	"main"	27	1	0.727430099970661	0	0	0.47198289108407	0.479630803239395	0	0
"05"	"main"	28	1	1.32214299996849	1	1	0.451300860354397	0.563081093554472	0	1
"05"	"main"	29	0	1.35078280000016	1	0	0.344672941990869	0.579265483657169	1	1
"05"	"main"	30	0	0.486012600013055	1	0	0.337454289592964	0.594321228446069	1	0
"05"	"main"	31	1	2.84996420005336	0	0	0.367445229764992	0.580178205706305	1	0
"05"	"main"	32	0	0.668422800023109	0	0	0.497671249472267	0.58248521812116	0	1
"05"	"main"	33	1	0.56454150006175	1	0	0.333359355352326	0.623555180838034	1	1
"05"	"main"	34	1	1.06893029995263	1	1	0.241652282988025	0.686746779602761	0	1
"05"	"main"	35	0	2.5841554000508	1	0	0.195454841650344	0.661038457638478	1	1
"05"	"main"	36	0	1.6065747999819	0	0	0.180653959002254	0.685892261089408	0	1
"05"	"main"	37	1	1.80331939994358	0	0	0.258591041399634	0.712566846639682	1	0
"05"	"main"	38	0	0.654587300028652	1	0	0.303400046978359	0.719395712538573	1	1
"05"	"main"	39	0	0.576379799982533	1	0	0.277412315124341	0.749736745991295	1	1
"05"	"main"	40	1	1.42852910002694	1	1	0.320351770924529	0.776182387945535	0	1
"05"	"main"	41	1	0.985836599953473	1	0	0.26847779415513	0.880962369563303	0	1
"05"	"main"	42	1	1.42036750004627	1	0	0.334608505925852	0.834700648247268	1	1
"05"	"main"	43	1	1.89113939995877	1	0	0.257925492353917	0.867215787680252	0	1
"05"	"main"	44	0	2.74066390004009	0	0	0.407413615867797	0.783146094047992	0	1
"05"	"main"	45	0	1.47933070000727	0	0	0.425344217763901	0.826438187211729	0	1
"05"	"main"	46	0	0.533510799985379	1	1	0.466287605695082	0.82276383754746	1	1
"05"	"main"	47	0	1.34074530005455	1	0	0.46997818613805	0.83942550003661	1	0
"05"	"main"	48	1	3.28378749999683	1	0	0.509206483141894	0.791160598984749	1	1
"05"	"main"	49	1	1.81073010002729	1	0	0.518408421999646	0.772768505769246	0	1
"05"	"main"	50	NA	NA	0	2	0.563742787765027	0.821121422404046	0	1
"05"	"main"	51	0	0.580488700070418	1	1	0.476613123106746	0.844272177412898	1	1
"05"	"main"	52	1	0.661970200017095	1	0	0.51016316381515	0.875986259295828	0	1
"05"	"main"	53	0	0.717212999938056	0	0	0.537304612055424	0.945703829793078	0	1
"05"	"main"	54	1	0.686339500010945	1	0	0.5	0.5	1	1
"05"	"main"	55	0	1.47190230002161	1	0	0.581265985279672	0.492952738728127	1	1
"05"	"main"	56	1	1.22521200007759	0	0	0.532370029676829	0.517844152000677	1	0
"05"	"main"	57	0	0.540466499980539	0	0	0.63320557342562	0.532542370027412	0	1
"05"	"main"	58	1	0.648869100026786	0	0	0.616819735713173	0.575295028107811	0	0
"05"	"main"	59	0	1.74269260000437	1	0	0.620794210781112	0.529700206254975	1	1
"05"	"main"	60	0	1.73025010002311	1	0	0.692799118934886	0.472623485360633	1	0
"05"	"main"	61	0	0.529336399980821	1	1	0.630777930827792	0.540848790223134	1	0
"05"	"main"	62	1	1.59120160003658	1	0	0.601061016580427	0.562953817181234	1	1
"05"	"main"	63	1	0.528815799974836	1	1	0.593862827930525	0.548533525677581	1	1
"05"	"main"	64	0	1.15482570009772	1	0	0.51746526747761	0.560305780952636	1	1
"05"	"main"	65	1	1.38230729999486	0	0	0.590323363542731	0.48845822531535	0	0
"05"	"main"	66	0	1.05694959999528	0	0	0.592687065368938	0.383879183802933	0	0
"05"	"main"	67	1	0.536114700022154	0	0	0.58924031324363	0.381747507619132	1	0
"05"	"main"	68	0	0.619852700037882	1	0	0.727502686452927	0.324306692712727	1	0
"05"	"main"	69	0	0.947870099917054	0	0	0.798098041342449	0.354191505079017	0	1
"05"	"main"	70	0	1.4808583999984	1	0	0.769515334621779	0.383505458471255	1	0
"05"	"main"	71	1	1.41967890004162	1	0	0.665364536110592	0.412817177867354	0	1
"05"	"main"	72	1	2.37241680000443	1	1	0.607366195511558	0.431039872074443	1	1
"05"	"main"	73	1	1.99260949995369	0	0	0.594239791388308	0.483238078737103	1	0
"05"	"main"	74	0	0.727985300007276	0	0	0.589686914891419	0.525766234996639	0	0
"05"	"main"	75	0	0.777543299947865	1	0	0.642577814277618	0.43966694642038	1	0
"05"	"main"	76	0	0.425831300090067	1	0	0.730027467478255	0.395708791004312	1	1
"05"	"main"	77	0	0.712966500082985	0	0	0.718655019614009	0.424261688642449	0	0
"05"	"main"	78	0	0.628824200015515	1	0	0.730571802690875	0.432145925689092	1	0
"05"	"main"	79	1	1.16984330001287	1	0	0.737094261581743	0.430767658249591	0	1
"05"	"main"	80	0	0.770183500018902	0	0	0.5	0.5	0	0
"05"	"main"	81	0	1.31024369993247	1	1	0.513284052484818	0.529381893465876	1	0
"05"	"main"	82	1	2.19618450000416	1	0	0.464237721337896	0.496110214648747	0	1
"05"	"main"	83	0	1.79049809998833	1	0	0.560232697166105	0.457334075535608	1	0
"05"	"main"	84	0	2.50523069989868	1	1	0.511686352492163	0.578046346662422	1	0
"05"	"main"	85	1	1.38923289999366	0	0	0.404712233277053	0.579079000934035	0	0
"05"	"main"	86	0	0.787629200029187	0	0	0.369480929922246	0.586283126921434	0	1
"05"	"main"	87	0	0.478292700019665	1	0	0.322503794003764	0.6022945459428	1	0
"05"	"main"	88	1	1.46863439993467	0	0	0.134268809062603	0.68667236002214	0	0
"05"	"main"	89	1	0.778339899959974	1	0	0.155506573332876	0.754635522854535	0	1
"05"	"main"	90	0	2.56511269998737	0	0	0.283048064664192	0.791457380346444	0	0
"05"	"main"	91	1	0.534672400099225	1	0	0.19317586964517	0.787845018926644	0	1
"05"	"main"	92	1	1.36403019994032	0	0	0.075350179431446	0.823414337226662	0	0
"05"	"main"	93	0	0.571689700009301	0	0	0.135469385940853	0.79989086148191	0	1
"05"	"main"	94	1	0.619583500083536	1	1	0.217975644875593	0.742074077104262	0	1
"05"	"main"	95	1	0.428639900055714	1	0	0.223236868031375	0.639476235501221	1	1
"05"	"main"	96	1	0.595623800065368	1	0	0.190931682376356	0.670119146188176	1	1
"05"	"main"	97	1	1.62072310002986	0	0	0.164795697644265	0.71350148522623	0	0
"05"	"main"	98	0	0.646284500020556	0	0	0.0587941918366612	0.739150293757189	0	1
"05"	"main"	99	0	0.484282699995674	0	0	0.0846386055056624	0.73040362051332	0	1
"05"	"main"	100	1	0.386075000045821	0	0	0.0958368123128416	0.721685277856616	0	0
"05"	"main"	101	0	1.732038200018	1	0	0.053832202433148	0.786722132494019	1	1
"05"	"main"	102	1	0.721865000086837	1	0	0	0.761102685007765	0	1
"05"	"main"	103	0	0.629338400089182	0	0	0	0.776693933273524	0	1
"05"	"main"	104	0	0.683498999918811	0	0	0	0.819564368191025	0	1
"05"	"main"	105	0	0.749685000046156	0	0	0	0.810267750183304	0	1
"05"	"main"	106	0	0.826640899991617	0	0	0	0.820339913457968	0	1
"05"	"main"	107	1	0.513875799952075	1	0	0.0169675199114359	0.786492443657461	0	1
"05"	"main"	108	1	1.46666090004146	0	0	0.0847207455288439	0.736577461464901	0	0
"05"	"main"	109	0	0.545952699962072	0	0	0.147279284182769	0.763419735393831	0	1
"05"	"main"	110	1	0.790488000027835	0	0	0.276613254699233	0.69523828467482	1	0
"05"	"main"	111	0	0.631201900076121	1	1	0.334862500999842	0.700265090623073	1	1
"05"	"main"	112	1	0.360547299962491	1	0	0.340851040222599	0.802727392986362	1	1
"05"	"main"	113	0	0.323546799947508	1	1	0.331092352609128	0.827928328365019	1	1
"05"	"main"	114	1	0.448303799959831	1	0	0.319566889529114	0.846724315813175	0	1
"05"	"main"	115	1	0.444046599906869	1	0	0.303641050955141	0.831844126631785	0	1
"05"	"main"	116	1	0.450730699929409	1	0	0.284672808527294	0.759483115493039	0	1
"05"	"main"	117	0	0.441399300005287	0	0	0.5	0.5	0	1
"05"	"main"	118	1	0.386144999996759	1	0	0.405077546213323	0.510300271308326	0	1
"05"	"main"	119	0	0.436494500027038	0	0	0.397778822904832	0.48664531969944	0	0
"05"	"main"	120	1	0.70447720005177	0	0	0.440227728735338	0.476095245182856	1	0
"05"	"main"	121	1	1.82768010010477	1	0	0.560466054257797	0.456445984403029	0	1
"05"	"main"	122	0	0.707020499976352	0	0	0.706278861372574	0.432990014976055	0	0
"05"	"main"	123	1	0.474404599983245	1	1	0.775883980754819	0.37127124175343	1	1
"05"	"main"	124	1	1.74433559994213	1	0	0.738178998808561	0.437391583248021	0	1
"05"	"main"	125	1	0.490074999979697	1	1	0.815619220372362	0.441031762172044	0	1
"05"	"main"	126	1	1.22482320002746	1	0	0.769173539714637	0.48319048325766	0	1
"05"	"main"	127	1	0.433867100044154	1	0	0.816871360996698	0.44181720197392	1	1
"05"	"main"	128	1	0.487408500048332	0	0	0.777819424053782	0.444761773899252	1	0
"05"	"main"	129	0	0.453952400013804	1	0	0.796282845738995	0.506536377722022	1	1
"05"	"main"	130	0	0.458662699908018	0	0	0.759640091552668	0.481896203282857	0	1
"05"	"main"	131	1	0.635372099932283	1	1	0.742439930001268	0.515673733948945	1	1
"05"	"main"	132	1	0.705535999964923	0	0	0.799195276284513	0.476301145819806	1	0
"05"	"main"	133	0	0.493733800016344	0	0	0.833458746526229	0.453408391893157	0	0
"05"	"main"	134	0	0.747875900007784	1	0	0.802342961074014	0.412044398220306	1	0
"05"	"main"	135	0	0.451668700086884	1	0	0.730423115232099	0.400014075322617	1	0
"05"	"main"	136	0	0.442921200068668	1	0	0.5	0.5	1	0
"05"	"main"	137	0	0.601974599994719	1	0	0.563226966158004	0.458207236747252	1	1
"05"	"main"	138	1	1.24319350009318	1	1	0.53976186590742	0.472714308421327	1	1
"05"	"main"	139	1	0.773360099992715	0	0	0.588316793163036	0.424622275044204	1	0
"05"	"main"	140	0	0.441038999939337	1	0	0.635770036918279	0.37222685875581	1	0
"05"	"main"	141	0	0.756004099966958	1	1	0.701673117903269	0.288366935868049	1	1
"05"	"main"	142	0	0.72048470005393	1	0	0.786199766788735	0.292400248129942	1	0
"05"	"main"	143	0	1.07415839994792	1	0	0.801558914133946	0.278068053705081	1	0
"05"	"main"	144	1	1.65728379995562	1	0	0.711825591902403	0.333563855604912	0	1
"05"	"main"	145	1	0.395851899986155	0	0	0.836552661143969	0.242906523675509	1	0
"05"	"main"	146	1	1.43766779999714	0	0	0.93136678309911	0.240924262992941	1	0
"05"	"main"	147	0	0.379451200016774	1	0	0.926258165763239	0.297632339923293	1	0
"05"	"main"	148	0	0.718011799966916	1	1	0.91256657949796	0.221515795365011	1	1
"05"	"main"	149	1	1.27528860000893	0	0	0.990241433126796	0.201776923302138	1	0
"05"	"main"	150	0	0.393894000095315	1	0	0.962731795952263	0.17303633054313	1	0
"05"	"main"	151	0	0.505244500003755	0	0	0.92175542619492	0.15473994938277	0	0
"05"	"main"	152	1	0.623431900050491	0	0	1	0.164672178808671	1	0
"05"	"main"	153	0	0.758416099939495	1	0	0.930506169619434	0.26191500591662	1	0
"05"	"main"	154	0	1.36598430003505	1	0	0.905506746872117	0.334798524486805	1	0
"05"	"main"	155	1	0.494382199947722	0	0	0.950615577177758	0.320136614146252	1	0
"05"	"main"	156	1	0.594186899950728	0	0	0.896741143190184	0.339566573481006	1	0
"05"	"main"	157	0	0.356397300027311	1	0	0.853040085573585	0.356676149018156	1	0
"05"	"main"	158	0	1.54096420004498	1	0	0.913921060894133	0.34536544295981	1	0
"05"	"main"	159	0	0.397296400042251	1	1	0.964206878257592	0.372186971547234	1	1
"05"	"main"	160	1	0.504889600095339	0	0	0.910165798806356	0.368600121200789	0	0
"05"	"main"	161	1	0.641704399953596	0	0	0.948042451680344	0.414897360782146	1	0
"05"	"main"	162	0	0.586091000004672	1	0	1	0.365569905181243	1	0
"05"	"main"	163	1	1.59421779995319	1	0	1	0.366436766884944	1	1
"05"	"main"	164	1	1.75167090003379	1	0	1	0.324464777928894	1	1
"05"	"main"	165	0	0.738696799962781	1	1	1	0.320116306620486	1	0
"05"	"main"	166	1	0.595047499984503	1	0	1	0.38969753607428	1	1
"05"	"main"	167	0	0.428415199974552	1	0	0.5	0.5	1	1
"05"	"main"	168	0	0.532436400069855	0	0	0.50351658969195	0.524536755874787	0	0
"05"	"main"	169	0	0.550893799983896	1	1	0.67385711399424	0.517666871825377	1	0
"05"	"main"	170	1	0.533539399970323	0	0	0.628463278214603	0.559855969252727	0	0
"05"	"main"	171	0	0.60779719997663	0	0	0.684814796729482	0.554699720379085	0	0
"05"	"main"	172	1	0.572692599962465	1	0	0.527911762897882	0.648399136382813	0	1
"05"	"main"	173	1	0.551949899992906	0	0	0.665497670476772	0.567180720941672	1	0
"05"	"main"	174	0	0.59596149995923	0	0	0.663773888550375	0.541324753942782	0	0
"05"	"main"	175	1	0.527072599972598	0	0	0.640010967603257	0.510985021725165	1	0
"05"	"main"	176	0	0.701634700060822	1	1	0.509400184169286	0.561823077201915	1	1
"05"	"main"	177	1	0.704470700002275	1	0	0.599474691753887	0.605336780056135	1	1
"05"	"main"	178	1	0.589699900010601	1	0	0.535581308647342	0.57808575644893	1	1
"05"	"main"	179	0	0.824983600061387	1	0	0.640498270868215	0.551108355150418	1	0
"05"	"main"	180	0	0.453076100093313	1	0	0.610573840156063	0.4987428744541	1	0
"05"	"main"	181	0	0.354984400095418	1	0	0.754775722092426	0.426050138987263	1	1
"05"	"main"	182	0	0.345097000012174	1	0	0.808613709814397	0.450898107723797	1	1
"05"	"main"	183	1	0.440288400044665	1	1	0.793473204329693	0.423510411823786	1	1
"05"	"main"	184	1	0.780248900060542	1	0	0.882547017984216	0.417061449893614	1	1
"05"	"main"	185	0	0.405430999933742	1	1	0.844624205423092	0.48621186437157	1	0
"05"	"main"	186	0	0.549019099911675	1	0	0.815359071721132	0.49751038133828	1	0
"05"	"main"	187	0	0.373973399982788	1	0	0.742126453580042	0.530060973197108	1	0
"05"	"main"	188	0	0.837791400030255	1	0	0.781218211589577	0.482477249276747	1	0
"05"	"main"	189	0	0.435811599949375	0	0	0.5	0.5	0	0
"05"	"main"	190	1	0.43142220005393	1	0	0.426256785365754	0.518372018615903	1	1
"05"	"main"	191	1	0.759209799929522	1	1	0.390615288043338	0.558885252951831	1	1
"05"	"main"	192	0	0.421657600090839	1	0	0.417720220579349	0.513015887539214	1	1
"05"	"main"	193	1	0.424942699959502	0	0	0.421362100805762	0.512372966648582	1	0
"05"	"main"	194	0	0.335196500062011	0	0	0.396394887839748	0.489860576931913	0	1
"05"	"main"	195	1	0.499956399900839	0	0	0.531174701960184	0.441806898997427	1	0
"05"	"main"	196	1	0.393716700025834	0	0	0.529470078245538	0.412456963479004	0	0
"05"	"main"	197	0	0.297056900104508	0	0	0.43199073072734	0.440798510346862	0	1
"05"	"main"	198	1	0.614888500072993	0	0	0.532744303534784	0.319535739981654	0	0
"05"	"main"	199	0	0.345877300016582	0	0	0.64360565536582	0.392998621823113	0	1
"05"	"main"	200	1	0.413169200066477	1	0	0.578161391422245	0.442473847633005	1	1
"06"	"practice"	1	NA	NA	0	2	0.604881337828525	0.589525917668432	1	1
"06"	"practice"	2	0	0.876261400058866	0	0	0.645066269995826	0.532447233773351	0	0
"06"	"practice"	3	1	0.444782999926247	1	0	0.654473030423628	0.482017439868693	0	1
"06"	"practice"	4	1	0.332640799926594	0	0	0.629507027346635	0.425239754151142	1	0
"06"	"practice"	5	0	0.373419299954548	0	0	0.567942102341643	0.440449976972787	0	1
"06"	"practice"	6	1	0.434668099973351	0	0	0.505726561250371	0.476793700416252	1	0
"06"	"practice"	7	0	0.38475309999194	1	0	0.529910496170263	0.587505271668409	1	1
"06"	"practice"	8	0	0.402692399919033	1	0	0.403093949864824	0.691271920703381	1	1
"06"	"practice"	9	1	0.500624499982223	0	0	0.409857653071742	0.703002110217567	0	0
"06"	"practice"	10	0	0.45070659997873	0	0	0.4852593686873	0.613353842112282	0	0
"06"	"practice"	11	0	0.451262600021437	1	1	0.59824003013271	0.461101717539086	1	0
"06"	"practice"	12	1	1.01622610003687	0	0	0.57	0.57	1	0
"06"	"practice"	13	1	0.787434999947436	1	0	0.579271345360071	0.574325757250551	0	1
"06"	"practice"	14	0	1.07615909993183	1	0	0.520958560184316	0.543036659813899	1	1
"06"	"practice"	15	0	0.800644800066948	1	1	0.571306215105765	0.607148172349547	1	1
"06"	"main"	1	NA	NA	0	2	0.555576435403334	0.507331683071509	0	1
"06"	"main"	2	1	0.684117500088178	0	0	0.617351606142968	0.472209838262183	0	0
"06"	"main"	3	0	1.31079270003829	1	0	0.699814965848408	0.487189152330699	1	0
"06"	"main"	4	0	0.640131399966776	1	1	0.647251259999374	0.490570523148508	1	0
"06"	"main"	5	0	0.613267199951224	1	0	0.570538538035546	0.38222945411427	1	0
"06"	"main"	6	0	0.488430899917148	0	0	0.533687942383755	0.399934441997411	0	1
"06"	"main"	7	1	0.982542900019325	0	0	0.67666269149968	0.349401476995449	0	0
"06"	"main"	8	1	0.826677500037476	0	0	0.57461080493042	0.327510490836703	0	0
"06"	"main"	9	1	0.472611300065182	0	0	0.582284452413071	0.347729048417966	1	0
"06"	"main"	10	0	2.20601129997522	0	0	0.527791598529542	0.350367798239185	0	1
"06"	"main"	11	1	1.94803009997122	0	0	0.622098546707874	0.374150404794546	1	0
"06"	"main"	12	1	0.616330899996683	1	0	0.707187656210176	0.315027381896704	1	1
"06"	"main"	13	0	0.712003499967977	1	0	0.658319424029582	0.310095470511548	1	0
"06"	"main"	14	1	0.724444099934772	0	0	0.71509836871154	0.26558924336044	0	0
"06"	"main"	15	1	0.502431400003843	0	0	0.793784173387864	0.19788014979461	0	0
"06"	"main"	16	0	0.566444500000216	1	0	0.762025637902687	0.264268040786613	1	1
"06"	"main"	17	1	0.816051400033757	0	0	0.817794370837621	0.228816438657858	1	0
"06"	"main"	18	0	0.424656300107017	1	1	0.943505627675994	0.134531368694185	1	0
"06"	"main"	19	0	0.98452699999325	1	0	0.88042539427006	0.126117376695722	1	0
"06"	"main"	20	0	0.444449699949473	0	0	0.88141419902209	0.167715162454051	0	0
"06"	"main"	21	0	0.918874600087292	1	0	0.926475070515252	0.196257369156	1	0
"06"	"main"	22	1	0.413223200011998	1	1	0.762212792355211	0.240827910004588	1	1
"06"	"main"	23	1	0.491002800059505	0	0	0.832741819082016	0.242376315383812	1	0
"06"	"main"	24	0	0.547461100039072	1	0	0.87572801016491	0.210653147288722	1	1
"06"	"main"	25	0	1.73207329993602	0	0	0.901392550517004	0.287858765558841	0	0
"06"	"main"	26	1	0.495011599967256	1	0	0.5	0.5	0	1
"06"	"main"	27	0	0.529141400009394	0	0	0.47198289108407	0.479630803239395	0	0
"06"	"main"	28	1	0.604389699990861	1	0	0.451300860354397	0.563081093554472	0	1
"06"	"main"	29	0	0.994341999990866	1	1	0.344672941990869	0.579265483657169	1	1
"06"	"main"	30	1	0.556331299943849	0	0	0.337454289592964	0.594321228446069	1	0
"06"	"main"	31	0	0.489161200006492	1	0	0.367445229764992	0.580178205706305	1	0
"06"	"main"	32	0	0.589988699997775	0	0	0.497671249472267	0.58248521812116	0	1
"06"	"main"	33	1	0.486578800017014	1	0	0.333359355352326	0.623555180838034	1	1
"06"	"main"	34	0	0.314979500020854	0	0	0.241652282988025	0.686746779602761	0	1
"06"	"main"	35	1	0.512461200007237	1	0	0.195454841650344	0.661038457638478	1	1
"06"	"main"	36	0	1.68577910005115	0	0	0.180653959002254	0.685892261089408	0	1
"06"	"main"	37	1	0.276453700033017	0	0	0.258591041399634	0.712566846639682	1	0
"06"	"main"	38	1	1.41892089997418	1	1	0.303400046978359	0.719395712538573	1	1
"06"	"main"	39	1	0.42841229995247	1	0	0.277412315124341	0.749736745991295	1	1
"06"	"main"	40	0	0.24412879999727	0	0	0.320351770924529	0.776182387945535	0	1
"06"	"main"	41	1	1.70643249992281	1	0	0.26847779415513	0.880962369563303	0	1
"06"	"main"	42	1	1.78436509997118	1	0	0.334608505925852	0.834700648247268	1	1
"06"	"main"	43	1	1.13939749996644	1	1	0.257925492353917	0.867215787680252	0	1
"06"	"main"	44	1	0.730993899982423	1	0	0.407413615867797	0.783146094047992	0	1
"06"	"main"	45	1	0.982748899958096	1	0	0.425344217763901	0.826438187211729	0	1
"06"	"main"	46	1	0.735840299981646	1	0	0.466287605695082	0.82276383754746	1	1
"06"	"main"	47	1	0.691806099959649	0	0	0.46997818613805	0.83942550003661	1	0
"06"	"main"	48	1	1.96172749996185	1	1	0.509206483141894	0.791160598984749	1	1
"06"	"main"	49	1	0.707786899991333	1	0	0.518408421999646	0.772768505769246	0	1
"06"	"main"	50	1	0.844428399926983	1	0	0.563742787765027	0.821121422404046	0	1
"06"	"main"	51	1	1.49035889992956	1	0	0.476613123106746	0.844272177412898	1	1
"06"	"main"	52	1	0.517932999995537	1	1	0.51016316381515	0.875986259295828	0	1
